area_name,path,us_state,url,lnglat
Trail Boulders,WM: Swope & Blue River Limestone|Swope Park Bouldering|Eastside Wudchuk Boulders|Trail Boulders,Missouri,https://www.mountainproject.com/area/107930619/trail-boulders,"[-94.51265, 38.98748]"
Creek Boulders,WM: Swope & Blue River Limestone|Swope Park Bouldering|Eastside Wudchuk Boulders|Creek Boulders,Missouri,https://www.mountainproject.com/area/107930574/creek-boulders,"[-94.5062, 38.9851]"
Creek-Side Bouldering,WM: Swope & Blue River Limestone|Swope Park Bouldering|Fireman's Memorial Boulders|Creek-Side Bouldering,Missouri,https://www.mountainproject.com/area/107861947/creek-side-bouldering,"[-94.5368, 38.97]"
"Prow, The","WM: Swope & Blue River Limestone|Swope Park Bouldering|Swope Boulders|Prow, The",Missouri,https://www.mountainproject.com/area/107861907/the-prow,"[-94.53568, 38.98036]"
Pocket Boulder,WM: Swope & Blue River Limestone|Swope Park Bouldering|Swope Boulders|Pocket Boulder,Missouri,https://www.mountainproject.com/area/105963066/pocket-boulder,"[-94.53592, 38.98045]"
WM: Blue River Bend,WM: Swope & Blue River Limestone|Blue River Bend|WM: Blue River Bend,Missouri,https://www.mountainproject.com/area/111720236/wm-blue-river-bend,"[-94.54841, 38.96962]"
No Hands Boulder,WM: Swope & Blue River Limestone|Swope Park Bouldering|Swope Boulders|No Hands Boulder,Missouri,https://www.mountainproject.com/area/105963089/no-hands-boulder,"[-94.53557, 38.98034]"
Lantern Boulder,WM: Swope & Blue River Limestone|Swope Park Bouldering|Swope Boulders|Lantern Boulder,Missouri,https://www.mountainproject.com/area/121757191/lantern-boulder,"[-94.53238, 38.9801]"
EcoLiberator Area,WM: Swope & Blue River Limestone|Swope Park Bouldering|Swope Boulders|EcoLiberator Area,Missouri,https://www.mountainproject.com/area/116981609/ecoliberator-area,"[-94.53151, 38.97996]"
Colin’s Rock,WM: Swope & Blue River Limestone|Swope Park Bouldering|Swope Boulders|Colin’s Rock,Missouri,https://www.mountainproject.com/area/120895887/colins-rock,"[-94.53385, 38.97992]"
Choss Boulder Corridor,WM: Swope & Blue River Limestone|Swope Park Bouldering|Swope Boulders|Choss Boulder Corridor,Missouri,https://www.mountainproject.com/area/106231658/choss-boulder-corridor,"[-94.53557, 38.98041]"
"Bulge Boulder, The","WM: Swope & Blue River Limestone|Swope Park Bouldering|Swope Boulders|Bulge Boulder, The",Missouri,https://www.mountainproject.com/area/116981568/the-bulge-boulder,"[-94.53403, 38.98038]"
Brunch Boulder,WM: Swope & Blue River Limestone|Swope Park Bouldering|Swope Boulders|Brunch Boulder,Missouri,https://www.mountainproject.com/area/121004444/brunch-boulder,"[-94.53246, 38.98008]"
Blob Boulder,WM: Swope & Blue River Limestone|Swope Park Bouldering|Swope Boulders|Blob Boulder,Missouri,https://www.mountainproject.com/area/118179411/blob-boulder,"[-94.53416, 38.98031]"
Missoureality Wall,WM: Trapper's Camp|Missoureality Wall,Missouri,https://www.mountainproject.com/area/105899166/missoureality-wall,"[-93.71755, 38.01576]"
Hoskins Wall,WM: Trapper's Camp|Hoskins Wall,Missouri,https://www.mountainproject.com/area/105899154/hoskins-wall,"[-93.71755, 38.01576]"
Halloween Wall,WM: Trapper's Camp|Halloween Wall,Missouri,https://www.mountainproject.com/area/105899145/halloween-wall,"[-93.71755, 38.01576]"
Crescent Wall,WM: Trapper's Camp|Crescent Wall,Missouri,https://www.mountainproject.com/area/105899160/crescent-wall,"[-93.71755, 38.01576]"
"Washboard Area, The","WM: Warsaw|Washboard Area, The",Missouri,https://www.mountainproject.com/area/105899094/the-washboard-area,"[-93.42333, 38.25357]"
Depot West,"WM: Swope & Blue River Limestone|Swope Park Bouldering|Fox Hollow Trail|Depot, The|Depot West",Missouri,https://www.mountainproject.com/area/119946776/depot-west,"[-94.53069, 38.99414]"
Depot South,"WM: Swope & Blue River Limestone|Swope Park Bouldering|Fox Hollow Trail|Depot, The|Depot South",Missouri,https://www.mountainproject.com/area/119946771/depot-south,"[-94.53069, 38.99413]"
Walrus Ledge,WM: Warsaw|Walrus Ledge,Missouri,https://www.mountainproject.com/area/105899104/walrus-ledge,"[-93.42333, 38.25357]"
"Far Side, The","WM: Warsaw|Far Side, The",Missouri,https://www.mountainproject.com/area/105899087/the-far-side,"[-93.42333, 38.25357]"
Funhouse Alcove,WM: Warsaw|Funhouse Alcove,Missouri,https://www.mountainproject.com/area/105899097/funhouse-alcove,"[-93.42333, 38.25357]"
Black Snake Area,WM: Warsaw|Black Snake Area,Missouri,https://www.mountainproject.com/area/105899101/black-snake-area,"[-93.42333, 38.25357]"
SW: Fort Lost in the Woods,SW: Fort Lost in the Woods,Missouri,https://www.mountainproject.com/area/119521409/sw-fort-lost-in-the-woods,"[-92.04263, 37.7353]"
SW: Fair Grove,SW: Fair Grove,Missouri,https://www.mountainproject.com/area/106739301/sw-fair-grove,"[-93.10703, 37.37425]"
SW: Drury-Mincy Conservation Area,SW: Drury-Mincy Conservation Area,Missouri,https://www.mountainproject.com/area/119245547/sw-drury-mincy-conservation-area,"[-93.11001, 36.56435]"
NM: The Petrichor Pit,NM: The Petrichor Pit,Missouri,https://www.mountainproject.com/area/118743195/nm-the-petrichor-pit,"[-92.64747, 40.18291]"
Highway 160,Highway 160,Missouri,https://www.mountainproject.com/area/119493135/highway-160,"[-93.21905, 36.74767]"
Hickory Canyons Natural Area,Hickory Canyons Natural Area,Missouri,https://www.mountainproject.com/area/120027426/hickory-canyons-natural-area,"[-90.30236, 37.87222]"
Wildcat Glade Caves,SW: Shoal Creek Area|Wildcat Glade Caves,Missouri,https://www.mountainproject.com/area/117827592/wildcat-glade-caves,"[-94.51972, 37.024]"
Warm Up Alley,SW: Peter's Branch|Warm Up Alley,Missouri,https://www.mountainproject.com/area/111424760/warm-up-alley,"[-92.93965, 36.96539]"
Turtle Head,SW: Peter's Branch|Turtle Head,Missouri,https://www.mountainproject.com/area/111424637/turtle-head,"[-92.9366, 36.96363]"
"Sunny Side, The","SW: Peter's Branch|Sunny Side, The",Missouri,https://www.mountainproject.com/area/111424754/the-sunny-side,"[-92.93819, 36.96486]"
Softball,SW: Peter's Branch|Softball,Missouri,https://www.mountainproject.com/area/111424748/softball,"[-92.93916, 36.96515]"
Turdnugget,Roanoke Park|Turdnugget,Missouri,https://www.mountainproject.com/area/121757251/turdnugget,"[-94.60066, 39.06259]"
Roanoke Drive Bluff,Roanoke Park|Roanoke Drive Bluff,Missouri,https://www.mountainproject.com/area/121757215/roanoke-drive-bluff,"[-94.60083, 39.06266]"
"Future Cave, The","SW: Peter's Branch|Future Cave, The",Missouri,https://www.mountainproject.com/area/111424739/the-future-cave,"[-92.94017, 36.96376]"
Mother Natures Crack,SW: Shoal Creek Area|Mother Natures Crack,Missouri,https://www.mountainproject.com/area/112322542/mother-natures-crack,"[-94.52275, 37.02792]"
West Face,EM: The Off-Sets|West Face,Missouri,https://www.mountainproject.com/area/110956718/west-face,"[-90.28374, 37.61537]"
Sunset Boulder,EM: St. Francois State Park|Sunset Boulder,Missouri,https://www.mountainproject.com/area/120025668/sunset-boulder,"[-90.53287, 37.96686]"
Wizard's Pointe,EM: Sage Mountain Recreation Area Missouri|Wizard's Pointe,Missouri,https://www.mountainproject.com/area/121814362/wizards-pointe,"[-91.27876, 38.61711]"
Rock Quarry Trail,EM: Rockwoods Reservation|Rock Quarry Trail,Missouri,https://www.mountainproject.com/area/120027027/rock-quarry-trail,"[-90.66859, 38.56646]"
Mammoth South Wall,EM: Mammoth Cave|Mammoth South Wall,Missouri,https://www.mountainproject.com/area/113934694/mammoth-south-wall,"[-90.67508, 38.12113]"
Mammoth North Wall,EM: Mammoth Cave|Mammoth North Wall,Missouri,https://www.mountainproject.com/area/113934685/mammoth-north-wall,"[-90.67537, 38.12188]"
Mammoth Cave Overhang,EM: Mammoth Cave|Mammoth Cave Overhang,Missouri,https://www.mountainproject.com/area/113934716/mammoth-cave-overhang,"[-90.67506, 38.12142]"
Main Bluff,EM: Rockwoods Reservation|Main Bluff,Missouri,https://www.mountainproject.com/area/116617985/main-bluff,"[-90.66783, 38.57122]"
Colony wall,EM: Rockwoods Reservation|Colony wall,Missouri,https://www.mountainproject.com/area/121388630/colony-wall,"[-90.64772, 38.56145]"
Bouldering,EM: Rockwoods Reservation|Bouldering,Missouri,https://www.mountainproject.com/area/116618002/bouldering,"[-90.67032, 38.57143]"
Watchman's Cliff,EM: Sage Mountain Recreation Area Missouri|Watchman's Cliff,Missouri,https://www.mountainproject.com/area/121813749/watchmans-cliff,"[-91.27896, 38.61756]"
"Village, The","EM: Sage Mountain Recreation Area Missouri|Village, The",Missouri,https://www.mountainproject.com/area/121575929/the-village,"[-91.27809, 38.61506]"
Spice Boulder,EM: Sage Mountain Recreation Area Missouri|Spice Boulder,Missouri,https://www.mountainproject.com/area/121581565/spice-boulder,"[-91.27796, 38.61704]"
Side Mission Boulder,EM: Sage Mountain Recreation Area Missouri|Side Mission Boulder,Missouri,https://www.mountainproject.com/area/121759353/side-mission-boulder,"[-91.27812, 38.61703]"
Rune Boulder (aka Bandit Cove),EM: Sage Mountain Recreation Area Missouri|Rune Boulder (aka Bandit Cove),Missouri,https://www.mountainproject.com/area/121575845/rune-boulder-aka-bandit-cove,"[-91.27845, 38.6173]"
"Twins, The","EM: St. Francois State Park|B: Park Boulders|Twins, The",Missouri,https://www.mountainproject.com/area/114038346/the-twins,"[-90.53194, 37.96856]"
Sweet Dreams Boulder,EM: St. Francois State Park|B: Park Boulders|Sweet Dreams Boulder,Missouri,https://www.mountainproject.com/area/120055959/sweet-dreams-boulder,"[-90.52838, 37.97128]"
School of Rock boulders,EM: St. Francois State Park|B: Park Boulders|School of Rock boulders,Missouri,https://www.mountainproject.com/area/117323389/school-of-rock-boulders,"[-90.53307, 37.96435]"
Gendarme,EM: Millstream Gardens|River Left|Gendarme,Missouri,https://www.mountainproject.com/area/111255810/gendarme,"[-90.4605, 37.56991]"
Pine Rock Bluff,EM: Millstream Gardens|River Left|Pine Rock Bluff,Missouri,https://www.mountainproject.com/area/111255862/pine-rock-bluff,"[-90.4591, 37.57006]"
J: Winter Whiskey,"EM: Robinson Bluff|2: North, Climber's Right of Stairs|J: Winter Whiskey",Missouri,https://www.mountainproject.com/area/120029060/winter-whiskey,"[-90.6237, 38.01346]"
I: Juarez Wall,"EM: Robinson Bluff|2: North, Climber's Right of Stairs|I: Juarez Wall",Missouri,https://www.mountainproject.com/area/114210137/juarez-wall,"[-90.62408, 38.01331]"
K: County Line Wall,"EM: Robinson Bluff|1: South, Climber's Left of Stairs|K: County Line Wall",Missouri,https://www.mountainproject.com/area/120357118/county-line-wall,"[-90.62877, 38.00818]"
J: City Limits Wall,"EM: Robinson Bluff|1: South, Climber's Left of Stairs|J: City Limits Wall",Missouri,https://www.mountainproject.com/area/118353306/city-limits-wall,"[-90.62884, 38.00842]"
I:  Dollywall,"EM: Robinson Bluff|1: South, Climber's Left of Stairs|I:  Dollywall",Missouri,https://www.mountainproject.com/area/120196319/dollywall,"[-90.62876, 38.00954]"
H: John Prine Wall,"EM: Robinson Bluff|1: South, Climber's Left of Stairs|H: John Prine Wall",Missouri,https://www.mountainproject.com/area/119258602/john-prine-wall,"[-90.62882, 38.00973]"
G: The Landing,"EM: Robinson Bluff|1: South, Climber's Left of Stairs|G: The Landing",Missouri,https://www.mountainproject.com/area/118878873/the-landing,"[-90.6288, 38.01]"
F: Dark Hollow,"EM: Robinson Bluff|1: South, Climber's Left of Stairs|F: Dark Hollow",Missouri,https://www.mountainproject.com/area/118348296/dark-hollow,"[-90.62875, 38.01034]"
E: Apache,"EM: Robinson Bluff|1: South, Climber's Left of Stairs|E: Apache",Missouri,https://www.mountainproject.com/area/118237198/apache,"[-90.62868, 38.01051]"
C: Legacy Wall,"EM: Robinson Bluff|1: South, Climber's Left of Stairs|C: Legacy Wall",Missouri,https://www.mountainproject.com/area/114524838/legacy-wall,"[-90.6282, 38.01123]"
D: Vineyard,"EM: Robinson Bluff|1: South, Climber's Left of Stairs|D: Vineyard",Missouri,https://www.mountainproject.com/area/116582303/vineyard,"[-90.62862, 38.01077]"
B: Cryptic Wall,"EM: Robinson Bluff|1: South, Climber's Left of Stairs|B: Cryptic Wall",Missouri,https://www.mountainproject.com/area/116576715/cryptic-wall,"[-90.62756, 38.01175]"
A: Lily Wall,"EM: Robinson Bluff|1: South, Climber's Left of Stairs|A: Lily Wall",Missouri,https://www.mountainproject.com/area/114211474/lily-wall,"[-90.62741, 38.01189]"
H: Prison Wall,"EM: Robinson Bluff|2: North, Climber's Right of Stairs|H: Prison Wall",Missouri,https://www.mountainproject.com/area/120242018/prison-wall,"[-90.62487, 38.01317]"
Wave Roof,"EM: Robinson Bluff|2: North, Climber's Right of Stairs|K: North End Boulders|Wave Roof",Missouri,https://www.mountainproject.com/area/116575040/wave-roof,"[-90.62255, 38.01368]"
Section 8,"EM: Robinson Bluff|2: North, Climber's Right of Stairs|K: North End Boulders|Section 8",Missouri,https://www.mountainproject.com/area/116575001/section-8,"[-90.62203, 38.01391]"
Dystopia,"EM: Robinson Bluff|2: North, Climber's Right of Stairs|K: North End Boulders|Dystopia",Missouri,https://www.mountainproject.com/area/118354082/dystopia,"[-90.62171, 38.01409]"
"Den (North End), The","EM: Robinson Bluff|2: North, Climber's Right of Stairs|K: North End Boulders|Den (North End), The",Missouri,https://www.mountainproject.com/area/116574949/the-den-north-end,"[-90.62143, 38.01424]"
Boulder Gardens,"EM: Robinson Bluff|2: North, Climber's Right of Stairs|K: North End Boulders|Boulder Gardens",Missouri,https://www.mountainproject.com/area/119308484/boulder-gardens,"[-90.62232, 38.01387]"
G: Van Gogh Wall,"EM: Robinson Bluff|2: North, Climber's Right of Stairs|G: Van Gogh Wall",Missouri,https://www.mountainproject.com/area/114210119/van-gogh-wall,"[-90.62529, 38.01304]"
F: Monet Wall,"EM: Robinson Bluff|2: North, Climber's Right of Stairs|F: Monet Wall",Missouri,https://www.mountainproject.com/area/114210103/monet-wall,"[-90.62572, 38.01286]"
E: Picasso Wall,"EM: Robinson Bluff|2: North, Climber's Right of Stairs|E: Picasso Wall",Missouri,https://www.mountainproject.com/area/114060998/picasso-wall,"[-90.62606, 38.01271]"
D: Red Dihedral Wall,"EM: Robinson Bluff|2: North, Climber's Right of Stairs|D: Red Dihedral Wall",Missouri,https://www.mountainproject.com/area/114200734/red-dihedral-wall,"[-90.62625, 38.01256]"
C: Big River Buttress,"EM: Robinson Bluff|2: North, Climber's Right of Stairs|C: Big River Buttress",Missouri,https://www.mountainproject.com/area/116958865/big-river-buttress,"[-90.62661, 38.0124]"
B: Goblin Grotto,"EM: Robinson Bluff|2: North, Climber's Right of Stairs|B: Goblin Grotto",Missouri,https://www.mountainproject.com/area/114208689/goblin-grotto,"[-90.62681, 38.01223]"
A: North Column,"EM: Robinson Bluff|2: North, Climber's Right of Stairs|A: North Column",Missouri,https://www.mountainproject.com/area/120219976/north-column,"[-90.62722, 38.01213]"
No Mercy Boulder,EM: St. Francois State Park|B: Park Boulders|No Mercy Boulder,Missouri,https://www.mountainproject.com/area/120056253/no-mercy-boulder,"[-90.52758, 37.97124]"
Falling Pad Boulders,EM: St. Francois State Park|B: Park Boulders|Falling Pad Boulders,Missouri,https://www.mountainproject.com/area/120171408/falling-pad-boulders,"[-90.53306, 37.96776]"
Rasberry Ridge,EM: Sage Mountain Recreation Area Missouri|Rasberry Ridge,Missouri,https://www.mountainproject.com/area/121746672/rasberry-ridge,"[-91.2788, 38.61724]"
Rabit Ear Boulder,EM: Sage Mountain Recreation Area Missouri|Rabit Ear Boulder,Missouri,https://www.mountainproject.com/area/121575835/rabit-ear-boulder,"[-91.27771, 38.61698]"
"Passage, The","EM: Sage Mountain Recreation Area Missouri|Passage, The",Missouri,https://www.mountainproject.com/area/121575888/the-passage,"[-91.27798, 38.61686]"
Moss Fairy Landing,EM: Sage Mountain Recreation Area Missouri|Moss Fairy Landing,Missouri,https://www.mountainproject.com/area/121575897/moss-fairy-landing,"[-91.278, 38.61664]"
"Dragon's Lair, The","EM: Sage Mountain Recreation Area Missouri|Dragon's Lair, The",Missouri,https://www.mountainproject.com/area/121575923/the-dragons-lair,"[-91.27807, 38.61495]"
Northeast Spire,EM: The Off-Sets|Northeast Spire,Missouri,https://www.mountainproject.com/area/110956563/northeast-spire,"[-90.28292, 37.61555]"
North Face,EM: The Off-Sets|North Face,Missouri,https://www.mountainproject.com/area/110956755/north-face,"[-90.28335, 37.61578]"
East Face,EM: The Off-Sets|East Face,Missouri,https://www.mountainproject.com/area/110956592/east-face,"[-90.28251, 37.61483]"
Lost World Area,EM: St. Francois State Park|B: Park Boulders|Mooner’s Hollow East Trail Loop|Lost World Area,Missouri,https://www.mountainproject.com/area/120189154/lost-world-area,"[-90.53217, 37.97395]"
Song Bird Roof,EM: St. Francois State Park|B: Park Boulders|Mooner's Hollow West Loop Trail|Song Bird Roof,Missouri,https://www.mountainproject.com/area/116565976/song-bird-roof,"[-90.53305, 37.97552]"
Warm-up Boulder,"EM: St. Francois State Park|B: Park Boulders|Main Bluff Boulders, The|Warm-up Boulder",Missouri,https://www.mountainproject.com/area/113909217/warm-up-boulder,"[-90.5357, 37.96774]"
Princess Bride boulders,"EM: St. Francois State Park|B: Park Boulders|Main Bluff Boulders, The|Princess Bride boulders",Missouri,https://www.mountainproject.com/area/114371778/princess-bride-boulders,"[-90.53478, 37.96885]"
Matt Damon Wall,"EM: St. Francois State Park|B: Park Boulders|Main Bluff Boulders, The|Matt Damon Wall",Missouri,https://www.mountainproject.com/area/116568236/matt-damon-wall,"[-90.53525, 37.96818]"
Crocodile Rock and The Nubbin,"EM: St. Francois State Park|B: Park Boulders|Main Bluff Boulders, The|Crocodile Rock and The Nubbin",Missouri,https://www.mountainproject.com/area/113938817/crocodile-rock-and-the-nubbin,"[-90.53636, 37.96754]"
Solus Boulder,EM: St. Francois State Park|B: Park Boulders|Mooner's Hollow West Loop Trail|Solus Boulder,Missouri,https://www.mountainproject.com/area/120230786/solus-boulder,"[-90.5242, 37.98089]"
Planet Express,EM: St. Francois State Park|B: Park Boulders|Mooner's Hollow West Loop Trail|Planet Express,Missouri,https://www.mountainproject.com/area/118934111/planet-express,"[-90.53226, 37.97583]"
Hide and seek boulders,EM: St. Francois State Park|B: Park Boulders|Mooner's Hollow West Loop Trail|Hide and seek boulders,Missouri,https://www.mountainproject.com/area/120067289/hide-and-seek-boulders,"[-90.53041, 37.97761]"
"Sweet Cracks, The","EM: Silver Mines|River Right|Sweet Cracks, The",Missouri,https://www.mountainproject.com/area/111245576/the-sweet-cracks,"[-90.44063, 37.55493]"
Splitter Crack Wall,EM: Silver Mines|River Left|Splitter Crack Wall,Missouri,https://www.mountainproject.com/area/111245342/splitter-crack-wall,"[-90.44119, 37.5569]"
F: Zoo Wall,EM: St. Francois State Park|A: Main Bluff|F: Zoo Wall,Missouri,https://www.mountainproject.com/area/119818951/zoo-wall,"[-90.53679, 37.96804]"
E: TR Boulder,EM: St. Francois State Park|A: Main Bluff|E: TR Boulder,Missouri,https://www.mountainproject.com/area/116574499/tr-boulder,"[-90.53682, 37.96798]"
D: Thurmond Slab,EM: St. Francois State Park|A: Main Bluff|D: Thurmond Slab,Missouri,https://www.mountainproject.com/area/112155107/thurmond-slab,"[-90.53666, 37.968]"
C: Jam Wall,EM: St. Francois State Park|A: Main Bluff|C: Jam Wall,Missouri,https://www.mountainproject.com/area/112155593/jam-wall,"[-90.53639, 37.96798]"
West Side,EM: Kirkwood Boulders|West Side,Missouri,https://www.mountainproject.com/area/119056211/west-side,"[-90.43897, 38.56593]"
Lower Wall Boulders,EM: Johnson Shut-Ins|Lower Wall Boulders,Missouri,https://www.mountainproject.com/area/111465697/lower-wall-boulders,"[-90.83712, 37.5378]"
Front boulders,EM: Johnson Shut-Ins|Front boulders,Missouri,https://www.mountainproject.com/area/115406541/front-boulders,"[-90.8459, 37.54816]"
Main Wall,EM: Kirkwood Boulders|Main Wall,Missouri,https://www.mountainproject.com/area/119097430/main-wall,"[-90.43935, 38.56614]"
Lower wall,EM: Kirkwood Boulders|Lower wall,Missouri,https://www.mountainproject.com/area/119097461/lower-wall,"[-90.43924, 38.566]"
Lower East Side,EM: Kirkwood Boulders|Lower East Side,Missouri,https://www.mountainproject.com/area/119027877/lower-east-side,"[-90.4391, 38.56563]"
B: Tre France Wall,EM: St. Francois State Park|A: Main Bluff|B: Tre France Wall,Missouri,https://www.mountainproject.com/area/112156846/tre-france-wall,"[-90.53581, 37.96796]"
A: Overlook Wall,EM: St. Francois State Park|A: Main Bluff|A: Overlook Wall,Missouri,https://www.mountainproject.com/area/112156854/overlook-wall,"[-90.53538, 37.96803]"
"Second Dike, The","EM: Silver Mines|River Left|Second Dike, The",Missouri,https://www.mountainproject.com/area/111763284/the-second-dike,"[-90.44037, 37.56003]"
"Little Roof, The","EM: Silver Mines|River Left|Little Roof, The",Missouri,https://www.mountainproject.com/area/111255821/the-little-roof,"[-90.44119, 37.5569]"
Hiker's Wall,EM: Silver Mines|River Left|Hiker's Wall,Missouri,https://www.mountainproject.com/area/119500410/hikers-wall,"[-90.44182, 37.55861]"
"First Dike, The","EM: Silver Mines|River Left|First Dike, The",Missouri,https://www.mountainproject.com/area/111255768/the-first-dike,"[-90.44119, 37.5569]"
"Second Gully, The","EM: Silver Mines|River Right|Second Gully, The",Missouri,https://www.mountainproject.com/area/111245455/the-second-gully,"[-90.44063, 37.55493]"
"First Gully, The","EM: Silver Mines|River Right|First Gully, The",Missouri,https://www.mountainproject.com/area/111245431/the-first-gully,"[-90.44063, 37.55493]"
Eagles Head,EM: Silver Mines|River Right|Eagles Head,Missouri,https://www.mountainproject.com/area/111910754/eagles-head,"[-90.44126, 37.55507]"
Big Toys,EM: Silver Mines|River Right|Big Toys,Missouri,https://www.mountainproject.com/area/111250930/big-toys,"[-90.44063, 37.55493]"
Waylayed Buttress,EM: Johnson Shut-Ins|Upper Cliff|Waylayed Buttress,Missouri,https://www.mountainproject.com/area/111243690/waylayed-buttress,"[-90.83824, 37.53903]"
Electric Green Bikini Buttress,EM: Johnson Shut-Ins|Upper Cliff|Electric Green Bikini Buttress,Missouri,https://www.mountainproject.com/area/111243663/electric-green-bikini-buttress,"[-90.83818, 37.53908]"
Six Pack Pinnacle,EM: Johnson Shut-Ins|Lower Cliff|Six Pack Pinnacle,Missouri,https://www.mountainproject.com/area/111244670/six-pack-pinnacle,"[-90.83809, 37.53912]"
"Diving Wall, The","EM: Johnson Shut-Ins|Lower Cliff|Diving Wall, The",Missouri,https://www.mountainproject.com/area/111244651/the-diving-wall,"[-90.83811, 37.53913]"
Beginner Chimney Buttress,EM: Johnson Shut-Ins|Lower Cliff|Beginner Chimney Buttress,Missouri,https://www.mountainproject.com/area/111244690/beginner-chimney-buttress,"[-90.83809, 37.53912]"
Beaver Slide,EM: Silver Mines|River Right|Beaver Slide,Missouri,https://www.mountainproject.com/area/111910701/beaver-slide,"[-90.44, 37.55478]"
"Crying Shame Boulder, The","EM: St. Francois State Park|B: Park Boulders|Mooner's Hollow West Loop Trail|Crying Shame Boulder, The",Missouri,https://www.mountainproject.com/area/116565906/the-crying-shame-boulder,"[-90.53358, 37.97315]"
Hiker's Boulder,EM: St. Francois State Park|B: Park Boulders|Mooner’s Hollow East Trail Loop|Hiker's Boulder,Missouri,https://www.mountainproject.com/area/120360775/hikers-boulder,"[-90.52276, 37.98128]"
EM: Frisco Boulder,EM: Frisco Boulder,Missouri,https://www.mountainproject.com/area/118641976/em-frisco-boulder,"[-90.46159, 38.56565]"
EM: Al Foster Boulder,EM: Al Foster Boulder,Missouri,https://www.mountainproject.com/area/116212194/em-al-foster-boulder,"[-90.62135, 38.54329]"
Glitter Area,EM: St. Francois State Park|B: Park Boulders|Mooner’s Hollow East Trail Loop|East Loop Main Boulder Section|Glitter Area,Missouri,https://www.mountainproject.com/area/120189146/glitter-area,"[-90.53215, 37.97364]"
Boulder 2,EM: St. Francois State Park|B: Park Boulders|Mooner’s Hollow East Trail Loop|East Loop Main Boulder Section|Boulder 2,Missouri,https://www.mountainproject.com/area/120189203/boulder-2,"[-90.53218, 37.97371]"
A: Picnic Area,EM: Elephant Rocks SP|A: Picnic Area,Missouri,https://www.mountainproject.com/area/106328998/picnic-area,"[-90.68889, 37.65213]"
K: North Quarry Pool Area,EM: Elephant Rocks SP|K: North Quarry Pool Area,Missouri,https://www.mountainproject.com/area/118607400/north-quarry-pool-area,"[-90.68853, 37.65596]"
J: The Man and Mother Corner,EM: Elephant Rocks SP|J: The Man and Mother Corner,Missouri,https://www.mountainproject.com/area/113459163/the-man-and-mother-corner,"[-90.68685, 37.6547]"
I: Trojan Boulder,EM: Elephant Rocks SP|I: Trojan Boulder,Missouri,https://www.mountainproject.com/area/112432542/trojan-boulder,"[-90.68831, 37.6569]"
H: Northern Exposure,EM: Elephant Rocks SP|H: Northern Exposure,Missouri,https://www.mountainproject.com/area/112422484/northern-exposure,"[-90.68735, 37.65501]"
G: North Mountain,EM: Elephant Rocks SP|G: North Mountain,Missouri,https://www.mountainproject.com/area/106732458/north-mountain,"[-90.68849, 37.65531]"
F: The Herd and The Den,EM: Elephant Rocks SP|F: The Herd and The Den,Missouri,https://www.mountainproject.com/area/106732465/the-herd-and-the-den,"[-90.68868, 37.65468]"
E: Gill Boulder,EM: Elephant Rocks SP|E: Gill Boulder,Missouri,https://www.mountainproject.com/area/106732452/gill-boulder,"[-90.6879, 37.65478]"
D: The Porch,EM: Elephant Rocks SP|D: The Porch,Missouri,https://www.mountainproject.com/area/106732444/the-porch,"[-90.68761, 37.65465]"
C: The Front Range,EM: Elephant Rocks SP|C: The Front Range,Missouri,https://www.mountainproject.com/area/106328978/the-front-range,"[-90.68822, 37.65399]"
Dutzow Boulder,EM: Dutzow - Utopia|Dutzow Boulder,Missouri,https://www.mountainproject.com/area/117842562/dutzow-boulder,"[-90.99526, 38.59818]"
Chubb Trail Crack Wall,EM: Chubb Trail Crag|Chubb Trail Crack Wall,Missouri,https://www.mountainproject.com/area/113861540/chubb-trail-crack-wall,"[-90.57099, 38.53108]"
Warm Up Wall,EM: Amidon|Warm Up Wall,Missouri,https://www.mountainproject.com/area/112928397/warm-up-wall,"[-90.15062, 37.56938]"
South Area,CM: Providence|South Area,Missouri,https://www.mountainproject.com/area/112174705/south-area,"[-92.40041, 38.83282]"
Providence Main Wall,CM: Providence|Providence Main Wall,Missouri,https://www.mountainproject.com/area/112174697/providence-main-wall,"[-92.40306, 38.83528]"
"Pinnacle, The","EM: Amidon|Pinnacle, The",Missouri,https://www.mountainproject.com/area/112928651/the-pinnacle,"[-90.15024, 37.56921]"
Illegal Alien Boulder,EM: Amidon|Illegal Alien Boulder,Missouri,https://www.mountainproject.com/area/112928469/illegal-alien-boulder,"[-90.15076, 37.56925]"
I'm Lichen It,EM: Amidon|I'm Lichen It,Missouri,https://www.mountainproject.com/area/120096164/im-lichen-it,"[-90.14986, 37.5689]"
Get Mossed,EM: Amidon|Get Mossed,Missouri,https://www.mountainproject.com/area/120106594/get-mossed,"[-90.14981, 37.56892]"
Hatchet Head Boulder,EM: Amidon|Hatchet Head Boulder,Missouri,https://www.mountainproject.com/area/112928184/hatchet-head-boulder,"[-90.15049, 37.56934]"
Deep Woods Boulder,EM: Amidon|Deep Woods Boulder,Missouri,https://www.mountainproject.com/area/112928814/deep-woods-boulder,"[-90.14975, 37.56919]"
Creek Boulder,EM: Amidon|Creek Boulder,Missouri,https://www.mountainproject.com/area/112928895/creek-boulder,"[-90.14946, 37.56892]"
Castor Blaster Wall,EM: Amidon|Castor Blaster Wall,Missouri,https://www.mountainproject.com/area/112914318/castor-blaster-wall,"[-90.15057, 37.56917]"
