area_name,path,us_state,url,lnglat
"Basement, The","Sand Rock|Basement, The",Alabama,https://www.mountainproject.com/area/106108723/the-basement,"[-85.817, 34.1804]"
Paranoid Block,Sauta Cave|Paranoid Block,Alabama,https://www.mountainproject.com/area/120467265/paranoid-block,"[-86.12414, 34.61196]"
Green Mile,Sauta Cave|Green Mile,Alabama,https://www.mountainproject.com/area/120467319/green-mile,"[-86.12397, 34.61211]"
Deadwood Block,Sauta Cave|Deadwood Block,Alabama,https://www.mountainproject.com/area/120467347/deadwood-block,"[-86.12388, 34.61244]"
Parking Lot Boulders,Sand Rock|Sand Rock Bouldering|Parking Lot Boulders,Alabama,https://www.mountainproject.com/area/118294447/parking-lot-boulders,"[-85.81679, 34.18068]"
Jaws Area,Sand Rock|Sand Rock Bouldering|Jaws Area,Alabama,https://www.mountainproject.com/area/118294305/jaws-area,"[-85.81745, 34.17984]"
"Grotto (Bouldering), The","Sand Rock|Sand Rock Bouldering|Grotto (Bouldering), The",Alabama,https://www.mountainproject.com/area/118708859/the-grotto-bouldering,"[-85.81654, 34.1803]"
Fireplace Rock/Muscle Beach,Sand Rock|Sand Rock Bouldering|Fireplace Rock/Muscle Beach,Alabama,https://www.mountainproject.com/area/118294287/fireplace-rockmuscle-beach,"[-85.81698, 34.1804]"
Certified Boulder,Sauta Cave|Certified Boulder,Alabama,https://www.mountainproject.com/area/120467030/certified-boulder,"[-86.12586, 34.61304]"
Harambe Boulder,Smith Mountain|Harambe Boulder,Alabama,https://www.mountainproject.com/area/113516337/harambe-boulder,"[-85.83851, 32.81]"
Lakeshore Trail Boulders,Smith Mountain|Lakeshore Trail Boulders,Alabama,https://www.mountainproject.com/area/113768351/lakeshore-trail-boulders,"[-85.83817, 32.81024]"
Fire Tower Boulders,Smith Mountain|Fire Tower Boulders,Alabama,https://www.mountainproject.com/area/109964319/fire-tower-boulders,"[-85.83817, 32.81024]"
Fire Down Below Boulders,Smith Mountain|Fire Down Below Boulders,Alabama,https://www.mountainproject.com/area/113703115/fire-down-below-boulders,"[-85.83836, 32.80985]"
Big Boss Man Wall,Smith Mountain|Big Boss Man Wall,Alabama,https://www.mountainproject.com/area/109964570/big-boss-man-wall,"[-85.83824, 32.80925]"
Down Stairs,Smith Mountain|Down Stairs,Alabama,https://www.mountainproject.com/area/109961379/down-stairs,"[-85.83834, 32.80995]"
"Whitcombs, The","River Valley and Ouachitas Region|Whitcombs, The",Arkansas,https://www.mountainproject.com/area/120155399/the-whitcombs,"[-93.10918, 34.91342]"
